,W_n1,W_n2,X1,X2
0,1.97,1.25,0.5852994019860159,2.286348407191202
1,1.97,1.27,0.5840967417043458,2.274105413658912
2,1.97,1.3,0.5828469757265229,2.2617696151195696
3,1.97,1.32,0.5815494744913516,2.2493518672557
4,1.97,1.35,0.5802037235504851,2.236842692570739
5,1.97,1.37,0.5787582099520998,2.2242442665225797
6,1.97,1.4,0.577252963064349,2.2115586818555117
7,1.97,1.42,0.5756966265992673,2.198787950347874
8,1.95,1.22,0.5853004159099641,2.2862968804434254
9,1.95,1.25,0.584097797008631,2.2740562830467943
10,1.95,1.27,0.5828480731525532,2.261723848817898
11,1.95,1.3,0.5815506146976845,2.2493082147460957
12,1.95,1.32,0.5802049071028029,2.236801050577029
13,1.95,1.35,0.5787594900821826,2.224204537284884
14,1.95,1.37,0.5772542893407132,2.2115207727817934
15,1.95,1.4,0.5756979992719556,2.198751773693908
16,1.92,1.2,0.5853014898191997,2.286242300822776
17,1.92,1.22,0.5840989147470179,2.274004241484604
18,1.92,1.25,0.582849235505449,2.2616753707873425
19,1.92,1.27,0.5815518223626969,2.2492619757286727
20,1.92,1.3,0.5802061606791762,2.2367569411831307
21,1.92,1.32,0.5787608459510963,2.224162453966653
22,1.92,1.35,0.5772556940871849,2.2114806174646606
23,1.92,1.37,0.575699453160933,2.198713453437627
24,1.9,1.17,0.5853026272566835,2.286184487470265
25,1.9,1.2,0.5841000986071881,2.2739491165156474
26,1.9,1.22,0.5828504666202163,2.2616240203606246
27,1.9,1.25,0.581553101471039,2.2492129969519077
28,1.9,1.27,0.5802074884158944,2.236710218192058
29,1.9,1.3,0.5787622820327996,2.2241178770832524
30,1.9,1.32,0.5772571819391872,2.2114380828076747
31,1.9,1.35,0.575700993063982,2.1986728625633507
32,1.87,1.15,0.585303831973919,2.286123248814911
33,1.87,1.17,0.584101352493895,2.2738907254682963
34,1.87,1.2,0.5828517705576195,2.261569627351415
35,1.87,1.22,0.5815544562419405,2.2491611160849816
36,1.87,1.25,0.5802088946927659,2.236660726745285
37,1.87,1.27,0.5787638030646612,2.2240706588859798
38,1.87,1.3,0.5772587578050762,2.211393027828105
39,1.87,1.32,0.5757026240613932,2.198629866528547
40,1.85,1.12,0.5853051079431479,2.286058381939338
41,1.85,1.15,0.5841026805416578,2.2738288748507873
42,1.85,1.17,0.5828531516173813,2.2615120114915985
43,1.85,1.2,0.5815558911429273,2.2491061611796743
44,1.85,1.22,0.5802103841473577,2.2366083028091164
45,1.85,1.25,0.578765414062867,2.2240206428716536
46,1.85,1.27,0.5772604268821041,2.211345303189818
47,1.85,1.3,0.5757043515324927,2.1985843228194724
48,1.82,1.1,0.5853064593702338,2.285989671908354
49,1.82,1.12,0.5841040871281759,2.273763359710796
50,1.82,1.15,0.5828546143521325,2.261450981833605
51,1.82,1.17,0.5815574109043216,2.2490479501007394
52,1.82,1.2,0.5802119616900526,2.2365527726314443
53,1.82,1.22,0.5787671203387071,2.223967663264812
54,1.82,1.25,0.5772621946733005,2.2112947507085337
55,1.82,1.27,0.5757061811731176,2.198536080477529
56,1.8,1.07,0.5853078907082981,2.2859168910573615
57,1.8,1.1,0.5841055768885204,2.2736939629571897
58,1.8,1.12,0.5828561635821791,2.2613863361178437
59,1.8,1.15,0.5815590205345808,2.2489862899226645
60,1.8,1.17,0.5802136325199785,2.2364939521660037
61,1.8,1.2,0.5787689275158043,2.22391154446785
62,1.8,1.22,0.5772640670053246,2.2112412028272614
63,1.8,1.25,0.5757081190140949,2.198484979599588
64,1.77,1.05,0.5853094066721275,2.285839798239609
65,1.77,1.07,0.5841071547301397,2.273620454641139
66,1.77,1.1,0.5828578044111047,2.2613178601032913
67,1.77,1.12,0.5815607253365199,2.248920976290255
68,1.77,1.15,0.5802154021418418,2.2364316464625102
69,1.77,1.17,0.5787708415483341,2.223852100479316
70,1.77,1.2,0.5772660500473461,2.21118448206131
71,1.77,1.22,0.5757101714407897,2.1984308508080854
72,1.75,1.02,0.5853110122534181,2.2857581380270324
73,1.75,1.05,0.5841088258487205,2.2735439239144273
74,1.75,1.07,0.5828595422422738,2.2612453268572574
75,1.75,1.1,0.581562530924455,2.248851792742246
76,1.75,1.12,0.580217276383735,2.23636564902085
77,1.75,1.15,0.5787728687402824,2.223789134277529
78,1.75,1.17,0.5772681503310049,2.2111244004100343
79,1.75,1.2,0.5757123452137718,2.1983735146895182
80,1.72,1.0,0.5853127127368782,2.285671639866516
81,1.72,1.02,0.5841105957449599,2.273463361818697
82,1.72,1.05,0.5828613827962725,2.2611684960044456
83,1.72,1.07,0.5815644432423371,2.2487785099936466
84,1.72,1.1,0.5802192614159628,2.236295741107033
85,1.72,1.12,0.5787750157658161,2.2237224371680706
86,1.72,1.15,0.5772703747715178,2.211060758733781
87,1.72,1.17,0.5757146474906626,2.1983127811996988
88,1.7,0.97,0.5853145137172562,2.2855800171839333
89,1.7,1.0,0.5841124702422893,2.273378026518837
90,1.7,1.02,0.5828633321293468,2.2610871129306225
91,1.7,1.05,0.5815664685829074,2.2487008851769077
92,1.7,1.07,0.5802213637709334,2.2362216910284154
93,1.7,1.1,0.578777289690799,2.223651788092029
94,1.7,1.12,0.5772727306899821,2.2109933460942366
95,1.7,1.15,0.5757170858492304,2.1982484490341854
96,1.67,0.95,0.5853164211173403,2.285482966436849
97,1.67,0.97,0.5841144555056124,2.2732876352384936
98,1.67,1.0,0.5828653966528982,2.2610009079396436
99,1.67,1.02,0.5815686136079606,2.2486186610370638
100,1.67,1.05,0.5802235903641926,2.2361432533662615
101,1.67,1.07,0.5787796979955554,2.2235769528936187
102,1.67,1.1,0.5772752258369672,2.210921939055299
103,1.67,1.12,0.5757196683118087,2.1981807595131837
104,1.65,0.92,0.5853184412069667,2.2853801661101096
105,1.65,0.95,0.5841165580610974,2.273191888452839
106,1.65,0.97,0.5828675831540656,2.2609095953604452
107,1.65,1.0,0.581570885369739,2.2485315650802074
108,1.65,1.02,0.5802259485166461,2.236060168163121
109,1.65,1.05,0.5787822485989057,2.223497683544568
110,1.65,1.07,0.5772778684174181,2.2108463009424852
111,1.65,1.1,0.5757224033710937,2.1981102434852655
112,1.62,0.9,0.5853205806231168,2.2852712756533275
113,1.62,0.92,0.5841187848170994,2.273090468897988
