,W_n1,W_n2,X1,X2
0,1.98,0.3,0.6599883412057241,2.681338724331975
1,1.96,0.28,0.6599884406057607,2.681009211472843
2,1.94,0.26,0.6599885446823024,2.6806641868352217
3,1.92,0.24,0.6599886536549676,2.680302921313096
4,1.9,0.22,0.6599887677536497,2.6799246516558397
5,1.88,0.2,0.6599888872189973,2.679530621230522
6,1.86,0.18,0.6599890123029063,2.6791277648228893
7,1.84,0.16,0.6599891432690493,2.678705945552718
8,1.82,0.14,0.659989280393416,2.678264272466913
9,1.8,0.12,0.6599894239648838,2.67780181294871
10,1.78,0.1,0.6599895742858142,2.677317590792334
11,1.76,0.08,0.6599897316726774,2.6768105841911605
12,1.74,0.06,0.6599898964567021,2.6762797236357962
13,1.72,0.04,0.659990068984556,2.6757238897183115
14,1.7,0.02,0.6599902496190565,2.6751419108386685
15,1.68,0.0,0.6599904387399163,2.674532560809369
16,1.66,-0.02,0.6599906367445164,2.6738945563539995
17,1.64,-0.04,0.6599908440487194,2.6732265544954372
18,1.62,-0.06,0.6599910610877193,2.672540610318761
19,1.6,-0.08,0.6599912883169183,2.6718291650472277
20,1.58,-0.1,0.6599915262128592,2.6710842702401183
21,1.56,-0.12,0.6599917752741902,2.670304359580929
22,1.54,-0.14,0.6599920360226637,2.669487794154419
23,1.52,-0.16,0.6599923090042003,2.668632859160823
24,1.5,-0.18,0.659992594789976,2.6677377604884067
25,1.48,-0.2,0.6599928939775767,2.666800621138445
26,1.46,-0.22,0.6599932071921846,2.6658359344177396
27,1.44,-0.24,0.6599935350878341,2.6648378304313507
28,1.42,-0.26,0.6599938783487039,2.6637928563444446
29,1.4,-0.28,0.6599942376904824,2.6626988253997315
30,1.38,-0.3,0.659994613861773,2.6615534503942047
31,1.36,-0.32,0.6599950076455752,2.6603543392113416
32,1.34,-0.34,0.6599954198608171,2.6591187838017225
33,1.32,-0.36,0.6599958513639562,2.65784165719999
34,1.3,-0.38,0.6599963030506474,2.656504636562753
35,1.28,-0.4,0.659996775857481,2.6551049383584155
36,1.26,-0.42,0.6599972707637872,2.653639652298916
37,1.24,-0.44,0.6599977887935152,2.6521365129066297
38,1.22,-0.46,0.6599983310172017,2.6505759017507327
39,1.2,-0.48,0.6599988985539906,2.6489422099791753
40,1.18,-0.5,0.6599994925737642,2.6472320553459863
41,1.16,-0.52,0.6600001085940261,2.6454743582660014
42,1.14,-0.54,0.6600007268229672,2.6436529733026437
