,W_n1,W_n2,X1,X2
0,0.54,-0.82,0.5799452295680937,2.342285346196773
1,0.52,-0.84,0.5799504651363341,2.3393846107572958
2,0.5,-0.86,0.5799559361626659,2.336375403076816
3,0.48,-0.88,0.5799616526940292,2.333277750500683
4,0.46,-0.9,0.5799676251551644,2.33007508587453
5,0.44,-0.92,0.5799738643579841,2.3267673215989686
6,0.42,-0.94,0.5799803815106619,2.323367449906613
7,0.4,-0.96,0.5799871882264146,2.319839509854835
8,0.38,-0.98,0.5799942965318662,2.3162342125001882
9,0.36,-1.0,0.5800016430237982,2.3125049935066637
10,0.34,-1.02,0.5800090503220883,2.3086556933580993
11,0.32,-1.04,0.580016782838336,2.3047201911015427
12,0.3,-1.06,0.5800248537194092,2.3006582965260316
13,0.28,-1.08,0.5800332765388045,2.2964714543483606
14,0.26,-1.1,0.5800420653005428,2.2921893064941234
15,0.24,-1.12,0.580051234441996,2.2877896993049656
16,0.04,-1.3,0.5799506293688481,2.233372064613842
17,0.02,-1.32,0.5799663801632717,2.2277535954435264
18,0.0,-1.34,0.5799827712041815,2.2220142079029923
19,-0.02,-1.36,0.5799998238778992,2.2161543578659217
20,-0.04,-1.38,0.5800167851653992,2.2101744377725714
21,-0.06,-1.4,0.5800344128664455,2.204074778026728
22,-0.08,-1.42,0.5800527359540822,2.197863615639289
23,-0.2,-1.52,0.5799628460007655,2.155317960502675
24,-0.22,-1.54,0.5799888178840417,2.1483932805564874
25,-0.24,-1.56,0.5800150420289247,2.1413527513928936
26,-0.26,-1.58,0.5800416991703052,2.1342008108795207
27,-0.36,-1.66,0.5799750239947165,2.09461753458221
28,-0.38,-1.68,0.5800101779113614,2.0869324584959097
29,-0.4,-1.7,0.5800453356612197,2.079153036441904
30,-0.48,-1.76,0.5799834859725944,2.0451159959440948
31,-0.5,-1.78,0.5800268767124526,2.03692444559926
32,-0.56,-1.82,0.5799452512734992,2.010094992951251
33,-0.58,-1.84,0.5799971953256379,2.0016132910527196
34,-0.6,-1.86,0.5800482601519716,1.9930661989367173
35,-0.66,-1.9,0.5799960395652999,1.9653941306833191
36,-0.68,-1.92,0.5800546485202263,1.9565807684310927
37,-0.72,-1.94,0.5799596334860976,1.9372969511442488
38,-0.74,-1.96,0.5800263237311865,1.9283170677764216
39,-0.78,-1.98,0.5799428030991388,1.908798739690572
40,-0.8,-2.0,0.5800168760115776,1.899644999215346
