,W_n1,W_n2,X1,X2
0,1.97,1.27,0.5649548104786111,2.240784729060505
1,1.97,1.3,0.5637063715003235,2.22900016475884
2,1.97,1.32,0.5624102479732703,2.2171145905605396
3,1.97,1.35,0.5610659259989678,2.205126059047577
4,1.97,1.37,0.5596594559985565,2.1930322163173783
5,1.97,1.4,0.5581579140957182,2.180835153351812
6,1.97,1.42,0.5566054083962859,2.168536884548874
7,1.97,1.45,0.5550020025975995,2.1561393491202954
8,1.95,1.25,0.5649558657381271,2.2407375246687717
9,1.95,1.27,0.563707468900449,2.228955111927127
10,1.95,1.3,0.5624113881756725,2.2170725524965103
11,1.95,1.32,0.561067109572777,2.205085919629637
12,1.95,1.35,0.5596607343378848,2.1929938830520808
13,1.95,1.37,0.5581592385453883,2.1807985388370525
14,1.95,1.4,0.5566067792101241,2.168501906129754
15,1.95,1.42,0.5550034198922617,2.1561059285747004
16,1.92,1.22,0.5649569834289718,2.240687523602123
17,1.92,1.25,0.5637086312257732,2.2289073898394682
18,1.92,1.27,0.562412595836377,2.217028023683935
19,1.92,1.3,0.5610683631717606,2.205043401926595
20,1.92,1.32,0.5596620883099359,2.192953278492136
21,1.92,1.35,0.5581606413569191,2.18075975484523
22,1.92,1.37,0.5566082311300896,2.168464855158479
23,1.92,1.4,0.5550049210443352,2.1560705277703858
24,1.9,1.2,0.5649581672386462,2.2406345601918463
25,1.9,1.22,0.5637098623111876,2.2288568403690823
26,1.9,1.25,0.5624138749399973,2.21698085655735
27,1.9,1.27,0.5610696909322545,2.204998365032245
28,1.9,1.3,0.5596635223823807,2.1929102680670627
29,1.9,1.32,0.5581621271593188,2.1807186728355905
30,1.9,1.35,0.556609768947435,2.1684256088346836
31,1.9,1.37,0.5550065110077465,2.1560330293742824
32,1.87,1.17,0.5649594210717143,2.240578458958632
33,1.87,1.2,0.5637111662173352,2.228803296023607
34,1.87,1.22,0.562415229705718,2.216930894810108
35,1.87,1.25,0.5610710972341167,2.2049506596930533
36,1.87,1.27,0.5596650412859292,2.192864709233689
37,1.87,1.3,0.558163700854148,2.1806751566521068
38,1.87,1.32,0.5566113977355338,2.16838403708294
39,1.87,1.35,0.555008195028139,2.1559934589391556
40,1.85,1.15,0.5649607490624882,2.2405190340315233
41,1.85,1.17,0.5637125472438022,2.228747786288989
42,1.85,1.2,0.562416664601016,2.2168779728766848
43,1.85,1.22,0.561072586714961,2.2049001278138327
44,1.85,1.25,0.5596666500297123,2.192816451004839
45,1.85,1.27,0.5581653676314612,2.1806290620721525
46,1.85,1.3,0.5566131228663858,2.168340002121018
47,1.85,1.32,0.5550099786599395,2.1559523273209265
48,1.82,1.12,0.5649621555884491,2.240456088533241
49,1.82,1.15,0.5637140099430779,2.2286890666151296
50,1.82,1.17,0.5624181843561578,2.2168219153846946
51,1.82,1.2,0.5610741642852197,2.204846601934413
52,1.82,1.22,0.5596683539175474,2.192765333448548
53,1.82,1.25,0.5581671329866639,2.180580236329114
54,1.82,1.27,0.5566149500280649,2.1682933580040418
55,1.82,1.3,0.555011867784408,2.1559087584913637
56,1.8,1.1,0.5649636452844341,2.240389413928762
57,1.8,1.12,0.5637155591353146,2.2286268679634667
58,1.8,1.15,0.5624197939795419,2.216762536574193
59,1.8,1.17,0.5610758351440674,2.204789904674991
60,1.8,1.2,0.5596701585651432,2.192711187158641
61,1.8,1.22,0.5581690027383382,2.1805285176060276
62,1.8,1.25,0.5566168852431783,2.168243950140261
63,1.8,1.27,0.555013868628722,2.155862608036533
64,1.77,1.07,0.5649652230576386,2.240318789335686
65,1.77,1.1,0.563717199923929,2.2285609842400524
66,1.77,1.12,0.5624214987739141,2.216699639682351
67,1.77,1.15,0.5610776047962586,2.20472984814857
68,1.77,1.17,0.5596720699182907,2.1926538326934883
69,1.77,1.2,0.5581709830470988,2.1804737344994383
70,1.77,1.22,0.556618934888382,2.168191614779379
71,1.77,1.25,0.5550159877861636,2.155813722984778
72,1.75,1.05,0.5649668941034814,2.240243980793757
73,1.75,1.07,0.5637189377121044,2.228491197145279
74,1.75,1.1,0.5624233043535168,2.216633016292498
75,1.75,1.12,0.5610794790699315,2.204666233339149
76,1.75,1.15,0.559674094272095,2.1925930799818603
77,1.75,1.17,0.5581730804355226,2.1804157054520137
78,1.75,1.2,0.5566211057150177,2.168136178470018
79,1.75,1.22,0.555018232237459,2.155761941301082
80,1.72,1.02,0.564968663922369,2.2401647404912453
81,1.72,1.05,0.5637207782202323,2.228417275451688
82,1.72,1.07,0.5624252166622148,2.2165624456439916
83,1.72,1.1,0.5610814641354341,2.2045988494424726
84,1.72,1.12,0.5596762382913156,2.1925287276934817
85,1.72,1.15,0.5581753018092263,2.1803542381509287
86,1.72,1.17,0.5566234048709352,2.1680774574847113
87,1.72,1.2,0.5550206093733498,2.1557070913489498
88,1.7,1.0,0.5649705383374242,2.2400808059456216
89,1.7,1.02,0.5637227275043503,2.228338974238696
90,1.7,1.05,0.5624272419926568,2.2164876939016915
91,1.7,1.07,0.5610835665252162,2.2045274731683717
92,1.7,1.1,0.5596785090318526,2.192460562572187
93,1.7,1.12,0.5581776544791408,2.180289128891015
94,1.7,1.15,0.5566258399235504,2.168015257211899
95,1.7,1.17,0.5550231270184408,2.155648991322226
96,1.67,0.97,0.5649725235132151,2.2399920824242576
97,1.67,1.0,0.56372479197563,2.228256034082167
98,1.67,1.02,0.5624293870065322,2.2164085133819467
99,1.67,1.05,0.5610857931548623,2.2044518680013234
100,1.67,1.07,0.5596809139634757,2.192388358730003
101,1.67,1.1,0.5581801461850602,2.180220161899909
102,1.67,1.12,0.5566284188842301,2.167949371510585
103,1.67,1.15,0.5550257934564179,2.1555874486421236
104,1.65,0.95,0.5649746259755546,2.239900039459158
105,1.65,0.97,0.563726978420965,2.2281681801967106
106,1.65,1.0,0.5624316587559678,2.2163246417329967
107,1.65,1.02,0.5610881513453131,2.2043717834179066
108,1.65,1.05,0.5596834609938255,2.1923118768989838
109,1.65,1.07,0.5581827851205239,2.1801471086237165
110,1.65,1.1,0.5566311502340527,2.167879582028294
111,1.65,1.12,0.5550286174566987,2.1555222593195187
112,1.62,0.92,0.5649768526324129,2.239802543729394
113,1.62,0.95,0.5637292940247319,2.228075121526254
114,1.62,0.97,0.5624340647061429,2.216235801067115
115,1.62,1.0,0.5610906488463477,2.2042869540573036
116,1.62,1.02,0.5596861584937898,2.1922308636394376
117,1.62,1.05,0.5581855799591134,2.1800697269702196
118,1.62,1.07,0.5566340429510382,2.167805657477336
119,1.62,1.1,0.5550316083025876,2.1554532072782244
120,1.6,0.9,0.5649792107960152,2.239699272282511
121,1.6,0.92,0.5637317463917778,2.227976549782129
122,1.6,0.95,0.5624366127591852,2.2161416970410155
123,1.6,0.97,0.5610932938613952,2.2041970988434216
124,1.6,1.0,0.5596890153243059,2.1921450505005224
125,1.6,1.02,0.5581885398822354,2.179987760507012
126,1.6,1.05,0.5566371065389127,2.1677273528689636
127,1.6,1.07,0.5550347758210359,2.1553800636396367
128,1.57,0.87,0.5649817082061753,2.239589883048621
129,1.57,0.9,0.5637343435716949,2.2278721384231703
130,1.57,0.92,0.5624393112794002,2.216042017882426
131,1.57,0.95,0.5610960950737379,2.204101920054498
