,W_n1,W_n2,X1,X2
0,0.68,-0.62,0.5599474758190663,2.305744522460292
1,0.66,-0.64,0.5599518279447869,2.30375471285032
2,0.64,-0.66,0.5599563783651541,2.3016725780966665
3,0.62,-0.68,0.5599611357851799,2.2995444185206178
4,0.6,-0.7,0.5599661092608302,2.297319428413871
5,0.58,-0.72,0.5599713082101992,2.295015484723847
6,0.56,-0.74,0.5599767424247436,2.2926378523488453
7,0.54,-0.76,0.5599824220805388,2.290156168712517
8,0.52,-0.78,0.5599883577495207,2.287615454945234
9,0.5,-0.8,0.5599945604106631,2.2849573442124473
10,0.48,-0.82,0.5600009970104366,2.2822386905098133
11,0.46,-0.84,0.5600074792739146,2.2793984877389466
12,0.44,-0.86,0.5600142511125636,2.27649281006255
13,0.42,-0.88,0.5600213247000808,2.273461487753589
14,0.4,-0.9,0.560028712650673,2.2703618071887353
15,0.38,-0.92,0.5600364280282262,2.2671401706121634
16,0.36,-0.94,0.5600444843549585,2.2638283614239376
17,0.34,-0.96,0.5600528956194626,2.2604120132672483
18,0.08,-1.2,0.5599553256378969,2.201718189119744
19,0.06,-1.22,0.5599717989907746,2.1968111978161824
20,0.04,-1.24,0.5599889511304497,2.1917828802579633
21,0.02,-1.26,0.5600065151680003,2.1866337496672035
22,0.0,-1.28,0.5600243029896519,2.1813642481018505
23,-0.02,-1.3,0.5600428093203754,2.1759747486247973
24,-0.16,-1.42,0.5599474322930136,2.1316801211985688
25,-0.18,-1.44,0.5599748001314466,2.1254305564846585
26,-0.2,-1.46,0.5600030532177469,2.119062313257966
27,-0.22,-1.48,0.5600312343734528,2.112575188878669
28,-0.34,-1.58,0.5599782863154938,2.0687341287341416
29,-0.36,-1.6,0.5600166244966891,2.061542026479716
30,-0.38,-1.62,0.5600552740221275,2.054252246413861
31,-0.46,-1.68,0.559978188588047,2.0218420788958458
32,-0.48,-1.7,0.5600261478938506,2.014120834667157
33,-0.56,-1.76,0.5599843403455248,1.9802947557312351
34,-0.58,-1.78,0.5600413476568976,1.9721434855668851
35,-0.64,-1.82,0.5599745081076439,1.9454349841898544
36,-0.66,-1.84,0.5600404095355651,1.936983781594767
37,-0.72,-1.88,0.560001235156201,1.909579848667161
38,-0.78,-1.92,0.5599825399725121,1.8817189537013894
39,-0.84,-1.96,0.5599873645577088,1.8534067815371067
40,-0.9,-2.0,0.5600160507903494,1.8246589217824436
