,W_n1,W_n2,X1,X2
0,1.97,1.3,0.5446204875192964,2.192887903501734
1,1.97,1.32,0.5433260561754913,2.181625337127705
2,1.97,1.35,0.5419834893386218,2.1702499259764734
3,1.97,1.37,0.5405924002331282,2.1587546194317366
4,1.97,1.4,0.5391186245580755,2.147140840018384
5,1.97,1.42,0.5375703148307291,2.135410496431637
6,1.97,1.45,0.5359712426080724,2.123565427116602
7,1.95,1.27,0.5446215847356791,2.192844878295038
8,1.95,1.3,0.5433271962116876,2.1815845901364637
9,1.95,1.32,0.5419846727673829,2.170211528374201
10,1.95,1.35,0.5405936275248991,2.1587179241834873
11,1.95,1.37,0.5391199470051977,2.147105763588308
12,1.95,1.4,0.5375716836063323,2.1353769600990247
13,1.95,1.42,0.5359726578335473,2.1235333566239887
14,1.92,1.25,0.5446227468662441,2.1927993041310176
15,1.92,1.27,0.5433284036961978,2.1815420204007943
16,1.92,1.3,0.541985926212569,2.1701708558025947
17,1.92,1.32,0.5405949274291402,2.158679054788546
18,1.92,1.35,0.5391213476955142,2.147068608893228
19,1.92,1.37,0.5375731333672694,2.135341436725893
20,1.92,1.4,0.5359741567937941,2.123499385921354
21,1.9,1.22,0.5446239777452149,2.192751030029362
22,1.9,1.25,0.5433296826130258,2.18149692857596
23,1.9,1.27,0.5419872538099813,2.170127773489693
24,1.9,1.3,0.5405963042351097,2.158637882443432
25,1.9,1.32,0.5391228312510007,2.147029252806176
26,1.9,1.35,0.5375746688976343,2.135303808586714
27,1.9,1.37,0.5359757444354701,2.1234634024250014
28,1.87,1.2,0.5446252814325226,2.192699896070721
29,1.87,1.22,0.5433310371807092,2.1814491652593935
30,1.87,1.25,0.5419886599389041,2.170082138681987
31,1.87,1.27,0.5405977624846006,2.158594270715426
32,1.87,1.3,0.5391244025657681,2.146987564906802
33,1.87,1.32,0.5375762952632184,2.135263950982311
34,1.87,1.35,0.5359774259965161,2.123425286881667
35,1.85,1.17,0.5446266622270017,2.1926457328674878
36,1.85,1.2,0.5433324718660363,2.1813985722008793
37,1.85,1.22,0.5419901492363464,2.1700338001710207
38,1.85,1.25,0.5405993069867081,2.1585480750908923
39,1.85,1.27,0.5391260668219807,2.146943407049156
40,1.85,1.3,0.5375780178279849,2.135221731826048
41,1.85,1.32,0.5359792070232013,2.123384912973094
