,W_n1,W_n2,X1,X2
0,1.98,-0.3,0.740053473117693,3.057707762303385
1,1.98,-0.28,0.740023774101902,3.0494527868830534
2,1.98,-0.26,0.7399922602256584,3.041122577618335
3,1.98,-0.24,0.739957811861361,3.032732504776047
4,1.96,-0.32,0.7400534974916871,3.0565045334839955
5,1.96,-0.3,0.7400237996127377,3.0483048999731412
6,1.96,-0.28,0.7399922884996578,3.0400320183034273
7,1.96,-0.26,0.7399578414528406,3.031677396188137
8,1.94,-0.34,0.740053523012391,3.055275074240959
9,1.94,-0.32,0.7400238263237692,3.0471247637026524
10,1.94,-0.3,0.7399923181038501,3.038890257996102
11,1.94,-0.28,0.7399578724364967,3.0305727404859284
12,1.92,-0.36,0.7400535497336562,3.053998025104865
13,1.92,-0.34,0.7400238542913573,3.0458892528910426
14,1.92,-0.32,0.7399923491007017,3.037694909977829
15,1.92,-0.3,0.7399579048777057,3.029416226473589
16,1.9,-0.38,0.7400535777118509,3.0526610944094363
17,1.9,-0.36,0.7400238835745006,3.0445957902300087
18,1.9,-0.34,0.7399923815556017,3.0364434781542755
19,1.9,-0.32,0.7399579388449048,3.028205436865151
20,1.88,-0.4,0.7400536070059797,3.0512614998504697
21,1.88,-0.38,0.7400239142349571,3.0432416806841176
22,1.88,-0.36,0.7399924155369962,3.035133352209853
23,1.88,-0.34,0.7399579744097292,3.0269378435712864
24,1.86,-0.42,0.740053637677809,3.049796332464094
25,1.86,-0.4,0.7400239463373719,3.041824106298393
26,1.86,-0.38,0.7399924511165337,3.033769312941943
27,1.86,-0.36,0.739958011647165,3.0256420059339297
28,1.84,-0.44,0.7400536697919881,3.0482794720113264
29,1.84,-0.42,0.7400239799494112,3.0403735050672536
30,1.84,-0.4,0.7399924883692078,3.0323787278752956
31,1.84,-0.38,0.7399580506357023,3.024296534917334
32,1.82,-0.46,0.7400537034161887,3.0467244071906348
33,1.82,-0.44,0.7400240151419024,3.038868912395054
34,1.82,-0.42,0.7399925273735196,3.0309229482387265
35,1.82,-0.4,0.7399580914574982,3.022887964050744
36,1.8,-0.48,0.74005373862124,3.0450965278282274
37,1.8,-0.46,0.7400240519889789,3.0372938387029786
38,1.8,-0.44,0.7399925682116308,3.029398947912409
39,1.8,-0.42,0.7399581341985456,3.0214133616803145
40,1.78,-0.5,0.7400537754812786,3.0433924646797563
41,1.78,-0.48,0.7400240905682349,3.035645019076171
42,1.78,-0.46,0.7399926109695406,3.0278035633628266
43,1.78,-0.44,0.7399581789488493,3.0198696627678894
44,1.76,-0.52,0.7400538140739009,3.041608696349167
45,1.76,-0.5,0.7400241309608862,3.033921581924255
