,W_n1,W_n2,X1,X2
0,1.98,0.54,0.599982308091445,2.481051314062471
1,1.96,0.52,0.5999824754829833,2.480870878811173
2,1.94,0.5,0.5999826507499759,2.4806819481114566
3,1.92,0.48,0.5999828342622845,2.4804841224170757
4,1.9,0.46,0.5999830264070753,2.4802769834375304
5,1.88,0.44,0.5999832275896255,2.480060093263449
6,1.86,0.42,0.599983438234163,2.4798329934519683
7,1.84,0.4,0.5999836587847435,2.479595204070028
8,1.82,0.38,0.5999838897061691,2.4793462226934926
9,1.8,0.36,0.5999841314849519,2.479085523360692
10,1.78,0.34,0.5999843846303146,2.478812555477886
11,1.76,0.32,0.5999846496752405,2.478526742674627
12,1.74,0.3,0.5999849271775736,2.4782274816071177
13,1.72,0.28,0.5999852177211608,2.4779164031724292
14,1.7,0.26,0.5999855219170536,2.477596964241943
15,1.68,0.24,0.5999858404047572,2.477262495010336
16,1.66,0.22,0.5999861738535425,2.4769122897170073
17,1.64,0.2,0.5999865229638082,2.4765456096200067
18,1.62,0.18,0.599986888468512,2.4761616814721203
19,1.6,0.16,0.5999872711346601,2.47575969592812
20,1.58,0.14,0.5999876717648647,2.4753388058807024
21,1.56,0.12,0.5999880911989703,2.474898124721725
22,1.54,0.1,0.5999885303157504,2.4744367245259045
23,1.52,0.08,0.5999889900346834,2.473953634153528
24,1.5,0.06,0.5999894713177979,2.4734478372688335
25,1.48,0.04,0.5999899751716061,2.472918270270754
26,1.46,0.02,0.59999050264912,2.4723638201320695
27,1.44,0.0,0.5999910548519458,2.471789002343358
28,1.42,-0.02,0.599991632932486,2.471197162443199
29,1.4,-0.04,0.5999922380962209,2.4705775163946537
30,1.38,-0.06,0.5999928716040868,2.4699287634162115
31,1.36,-0.08,0.5999935347749711,2.46924954249137
32,1.34,-0.1,0.5999942289882967,2.4685384296424964
33,1.32,-0.12,0.5999949556867171,2.4677939350868394
34,1.3,-0.14,0.5999957163789359,2.467014500270019
35,1.28,-0.16,0.5999965126426232,2.4661984947719993
36,1.26,-0.18,0.5999973461274737,2.4653613171297435
37,1.24,-0.2,0.5999982185583707,2.464490281689463
38,1.22,-0.22,0.5999991317386941,2.4635783892703196
39,1.2,-0.24,0.6000000835628542,2.4626237366717487
40,1.18,-0.26,0.6000010383821109,2.4616243334276406
41,1.16,-0.28,0.6000020377398866,2.460578097930298
42,1.14,-0.3,0.6000030836911247,2.459496280285438
43,1.12,-0.32,0.6000041783834108,2.4583794937862264
44,1.1,-0.34,0.6000053240609462,2.457210399234592
45,1.08,-0.36,0.6000065230686646,2.4559865694994585
46,1.06,-0.38,0.6000077778565017,2.454705467090604
47,1.04,-0.4,0.6000090909838249,2.4533808670426365
48,1.02,-0.42,0.6000104651240261,2.4520133905566603
49,1.0,-0.44,0.6000119030692653,2.4505819641135256
50,0.98,-0.46,0.6000134077354001,2.449083632476397
51,0.96,-0.48,0.6000149821670647,2.4475277833019047
52,0.94,-0.5,0.6000166295429289,2.445928453650609
53,0.92,-0.52,0.6000183531811358,2.4442544411124323
54,0.9,-0.54,0.6000201565448993,2.4425023074939958
55,0.88,-0.56,0.6000220432482908,2.4407025858661426
56,0.86,-0.58,0.6000240170621924,2.438832403011116
57,0.84,-0.6,0.6000260819204296,2.4368750514036224
58,0.82,-0.62,0.6000282419260777,2.4348564959484866
59,0.8,-0.64,0.6000305013579349,2.4327673177495255
60,0.78,-0.66,0.6000328646771744,2.430580906206139
61,0.76,-0.68,0.6000353365341529,2.428336239799418
62,0.74,-0.7,0.6000379217753821,2.4260026642439625
63,0.72,-0.72,0.6000406254506584,2.4235718068907803
64,0.7,-0.74,0.6000434528203267,2.4210811903812126
65,0.68,-0.76,0.6000464093626952,2.4184749764476576
66,0.66,-0.78,0.6000495007815645,2.415804796115149
67,0.64,-0.8,0.6000527330138734,2.413023389854872
68,0.62,-0.82,0.6000561122374407,2.410160677321342
69,0.6,-0.84,0.600059644878787,2.407192402821281
70,0.32,-1.1,0.5999401938490374,2.349796610768063
71,0.3,-1.12,0.5999476297769064,2.3452875453861175
72,0.28,-1.14,0.5999553898627169,2.340669819645038
73,0.26,-1.16,0.5999634869964728,2.3359430973667554
74,0.24,-1.18,0.5999719344662308,2.3310908084104187
75,0.22,-1.2,0.5999807459595213,2.326114230228539
76,0.2,-1.22,0.5999899355635299,2.321014558895081
77,0.18,-1.24,0.5999995177639336,2.315792912124366
78,0.16,-1.26,0.6000090741599463,2.3104615293929087
79,0.14,-1.28,0.6000190120724495,2.3050123034739123
80,0.12,-1.3,0.6000293684243468,2.299441016092975
81,0.1,-1.32,0.6000401585215559,2.293748537577308
82,0.08,-1.34,0.6000513980203364,2.287935670138989
83,-0.06,-1.46,0.5999561673394549,2.2407882172532307
84,-0.08,-1.48,0.5999730505162765,2.2341331990753677
85,-0.1,-1.5,0.599990593644242,2.227362917637907
86,-0.12,-1.52,0.6000084147579409,2.2204776135553264
87,-0.14,-1.54,0.6000264749422622,2.213489878370308
88,-0.16,-1.56,0.600045221725554,2.20640145993685
89,-0.26,-1.64,0.5999626224972646,2.1669386542493396
90,-0.28,-1.66,0.5999880603958574,2.159299029235749
91,-0.3,-1.68,0.6000137336069276,2.1515723680215655
92,-0.32,-1.7,0.6000397305687328,2.1437362999765472
93,-0.4,-1.76,0.5999657250874153,2.1095164936357698
94,-0.42,-1.78,0.599999159910729,2.1012888298373853
95,-0.44,-1.8,0.6000321066648433,2.0929770062356607
96,-0.5,-1.84,0.5999484712345533,2.065850502424008
97,-0.52,-1.86,0.5999889255535534,2.057262992655724
98,-0.54,-1.88,0.6000291226850402,2.0486122791296606
99,-0.6,-1.92,0.5999679517090897,2.0207030330542737
100,-0.62,-1.94,0.6000153582803901,2.0117975010497635
101,-0.68,-1.98,0.5999736203368293,1.9833414307192987
102,-0.7,-2.0,0.6000273683802176,1.9741853689750435
