,W_n1,W_n2,X1-X2,X1,X2
31,-0.7,0.4,-0.597059746335179,0.11928110013623963,0.7163408464714186
32,-0.75,0.3,-0.6008030314863062,0.12748252611800376,0.72828555760431
33,-0.8,-2.0,-0.6045767180178755,0.28758217422606347,0.892158892243939
34,-0.8,0.2,-0.6036571461367759,0.13583045741909097,0.7394876035558668
35,-0.8,0.25,-0.5970188962267964,0.13004574097042307,0.7270646371972195
36,-0.85,-2.0,-0.6009137900168564,0.28720567861667495,0.8881194686335313
37,-0.85,-1.95,-0.6016024879080639,0.2865877102153184,0.8881901981233823
38,-0.85,-1.9,-0.6023619970349321,0.28590143281087294,0.888263429845805
39,-0.85,-1.85,-0.6032028078518642,0.2851352184269602,0.8883380262788244
40,-0.85,-1.8,-0.6041245552480111,0.28428783780244526,0.8884123930504564
41,-0.85,0.15,-0.5995808824320992,0.13845418549171154,0.7380350679238107
42,-0.9,-2.0,-0.5969055698190208,0.2868185209512787,0.8837240907702995
43,-0.9,-1.95,-0.5976173876984625,0.28615829990173586,0.8837756876001984
44,-0.9,-1.9,-0.598405691551777,0.2854213256469234,0.8838270171987004
45,-0.9,-1.85,-0.59927231121301,0.2846042084620245,0.8838765196750344
46,-0.9,-1.8,-0.600223438304446,0.28369867674884264,0.8839221150532887
47,-0.9,-1.75,-0.6012673193911225,0.28269375925111384,0.8839610786422364
48,-0.9,-1.7,-0.6024061468254397,0.2815837469604672,0.8839898937859069
49,-0.9,-1.65,-0.6036467765680558,0.2803573547807831,0.8840041313488388
50,-0.9,-1.6,-0.604993855172631,0.27900413970275445,0.8839979948753854
51,-0.9,0.05,-0.6012034380232576,0.14695640690009754,0.7481598449233551
52,-0.9,0.1,-0.595217243350316,0.14119555726143623,0.7364128006117523
53,-0.95,-1.8,-0.5959496727357694,0.28309632501328463,0.879045997749054
54,-0.95,-1.75,-0.5970188961633519,0.2820306678307093,0.8790495639940612
55,-0.95,-1.7,-0.5981891918213603,0.28084848747439284,0.8790376792957532
56,-0.95,-1.65,-0.5994577477715486,0.279547317723278,0.8790050654948266
57,-0.95,-1.6,-0.6008302256229205,0.27811495347493986,0.8789451790978604
58,-0.95,-1.55,-0.6023116160947698,0.27653836509624385,0.8788499811910137
59,-0.95,-1.5,-0.6038988818694625,0.27481080243347833,0.8787096843029408
60,-0.95,-0.05,-0.6018632975255563,0.15549634928547232,0.7573596468110286
61,-0.95,0.0,-0.5964702276601784,0.14976585872027326,0.7462360863804517
62,-1.0,-1.6,-0.5962478802308058,0.27721402941118634,0.8734619096419921
63,-1.0,-1.55,-0.597748999894628,0.27555272320466206,0.8733017230992901
64,-1.0,-1.5,-0.5993536862147982,0.27373377703597035,0.8730874632507686
65,-1.0,-1.45,-0.6010592706645808,0.271746961199584,0.8728062318641648
66,-1.0,-1.4,-0.6028598337212514,0.2695829205512259,0.8724427542724773
67,-1.0,-1.35,-0.6047458202148361,0.2672335249450639,0.8719793451599
68,-1.0,-0.15,-0.6015364114412025,0.1640103508086528,0.7655467622498553
69,-1.0,-0.1,-0.5967294734308932,0.1583540416929171,0.7550835151238103
70,-1.05,-1.45,-0.596065060281784,0.27057295799443226,0.8666380182762162
71,-1.05,-1.4,-0.5978647901775522,0.2683099005001723,0.8661746906777245
72,-1.05,-1.35,-0.5997452095566235,0.26585763256491046,0.8656028421215339
73,-1.05,-1.3,-0.6016921610831278,0.26320735241432286,0.8648995134974508
74,-1.05,-1.25,-0.6036791042729324,0.2603587284127431,0.8640378326856755
75,-1.05,-0.3,-0.6040077050255883,0.17784809734367849,0.7818558023692668
76,-1.05,-0.25,-0.6002167693789381,0.17241617330487383,0.7726329426838119
77,-1.05,-0.2,-0.5959657037547954,0.16689459035633403,0.7628602941111294
78,-1.1,-1.3,-0.5961538990921784,0.2617466446279601,0.8579005437201385
79,-1.1,-1.25,-0.5981107306899467,0.25879201915756694,0.8569027498475137
80,-1.1,-1.2,-0.6000714617664509,0.2556354350426214,0.8557068968090722
81,-1.1,-1.15,-0.6020146300993654,0.2522749628546092,0.8542895929539747
82,-1.1,-1.1,-0.6039074251658068,0.24871335360165012,0.8526207787674569
83,-1.1,-0.45,-0.6040363462500205,0.1909172212712661,0.7949535675212865
84,-1.1,-0.4,-0.6011494429007733,0.18586564401729422,0.7870150869180675
85,-1.1,-0.35,-0.5978681406593263,0.18065272381189384,0.77852086447122
86,-1.15,-1.15,-0.5957479377269782,0.25055381994041503,0.8463017576673932
87,-1.15,-1.1,-0.597544665395249,0.24690120569105417,0.8444458710863032
88,-1.15,-1.05,-0.5992296448682164,0.24306111327195332,0.8422907581401697
89,-1.15,-1.0,-0.6007615047490352,0.2390447115172085,0.8398062162662437
90,-1.15,-0.95,-0.6020962169303326,0.23486698443708798,0.8369632013674205
91,-1.15,-0.9,-0.6031799328657352,0.23054653705465203,0.8337264699203872
92,-1.15,-0.85,-0.6039657571105426,0.22610525069782272,0.8300710078083653
93,-1.15,-0.8,-0.6044065904217462,0.22156384177876692,0.825970432200513
