,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
0,0.11000000000000001,0.11000000000000001,0.11000000000000001,0.11000000000000001,0.11000000000000001,0.11000000000000001,0.11000000000000001,0.11000000000000001,0.11000000000000001,0.11000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,62.757839236976224,62.757839236976224,62.24795573752523,61.19439013082876,59.5299461249602,57.15484668036143,53.93798669649678,49.71862784882635,44.30850815341517,37.494287912791854,29.04019426090394,22.20920428947552,16.76216005939551,12.478564748167663,9.158454102611508,6.6236884678831895,4.718543772911223,3.3095582099128147,2.2846690115407244,1.5517397301750304,1.0366248335244894,0.6809414960168497,0.4397187029162076,0.27907518714411234,0.1740464103922047,0.1066435343244196,0.06419019543287025,0.037950464094227504,0.022036317212164196,0.012566170134280963,0.007036972489620796,0.0038696590400791805,0.0020895643487333204,0.0011079854272580919,0.0005769163882923872,0.00029498723994180056,0.000148122604069117,7.304461353180049e-05,3.537766208286691e-05,1.6829583933681063e-05,7.864183332091307e-06,3.6099826559158015e-06,1.628028478695314e-06,7.213346428806869e-07,3.1390294084030374e-07,1.3384017500352587e-07,5.504089089130726e-08,1.9575600975215847e-08,0.0,0.0
2,103.62283943039193,103.62283943039193,102.69040222609304,100.80294194638462,97.91540057733434,93.9604644199595,88.84886167775343,82.46970976105521,74.69087224100075,65.35927822736569,54.30115156504658,44.84062779258695,36.79632963460172,29.99984442723314,24.295680792241725,19.54119517686368,15.606453642301572,12.374003786320246,9.738541443423262,7.606466269455934,5.89532897091561,4.533180345899764,3.4578381398630023,2.616091796710462,1.962867457997738,1.4603761184930555,1.07726688761953,0.7878051203556554,0.571092104877254,0.4103393790523395,0.2922069281899674,0.206210784027173,0.14420213193850936,0.099917103638627,0.06859408131129272,0.0466535984981414,0.03143477350987453,0.02098159400602534,0.013872203088955606,0.00908452192181761,0.0058919842456701356,0.0037837637252663347,0.0024045674060343496,0.0015097842259492664,0.0009324685131515003,0.0005592712197989716,0.00031298520131726055,0.0001398338052573994,0.0,0.0
3,131.47391193910994,131.47391193910994,130.33382170868114,128.03554932463643,124.54287150644987,119.80135030549216,113.73819715472536,106.26207143266356,97.26279695125912,86.61097645524015,74.1574813793578,63.251325725864696,53.73552524778591,45.46491366438835,38.30551798111658,32.13400343951635,26.83716756968841,22.311465917972377,18.462555228594024,15.20484306265452,12.461035936103801,10.161680953512667,8.24469852329574,6.654905996799687,5.343533932809313,4.2677381264045415,3.390111553782391,2.678200989338203,2.1040332816494476,1.643656178164904,1.2766982209753124,0.9859516599088668,0.7569816074647783,0.5777638534649554,0.43835292101660783,0.3305811269540587,0.24778864766567862,0.1845839134982069,0.13663308026154106,0.1004768639615632,0.0733726758129208,0.05315975308068588,0.038144836376259886,0.027005881022992343,0.01871129216561196,0.012452222736486836,0.0075855528126076545,0.003585262103264348,0.0,0.0
4,151.3732085427096,151.3732085427096,150.1191154201778,147.59477011679385,143.767761527736,138.58923810031013,131.99361919803414,123.89819906788235,114.20263398582567,102.7883009891521,89.51751454403842,77.75111949044839,67.34407089606897,58.16298155988196,50.08524745453266,42.99826873811982,36.798751552218555,31.392077389219498,26.691728393029585,22.618758528411025,19.101302089709616,16.07411249339523,13.478125686094332,11.26004377872611,9.37193566977493,7.7708524329316715,6.418456107528377,5.280661240668046,4.3272890889625995,3.5317348011660092,2.8706481805557145,2.323628780769303,1.8729361364714738,1.5032158877886865,1.2012424426702362,0.9556786518527163,0.7568527637137079,0.5965526963577636,0.46783742525485633,0.364865047935158,0.2827368615865901,0.21735658151156298,0.16530364265497213,0.12371936518131992,0.09020462899985393,0.06272759048640277,0.039539885707237106,0.01909969587758113,0.0,0.0
5,166.00511104766719,166.00511104766719,164.6831722157426,162.02407234303527,157.9972526718675,152.55658746321845,145.64003396835983,137.16915755386924,127.04852498487543,115.16495712823003,101.38663059099363,89.08054999713657,78.1080049645098,68.3419958990865,59.66624210089679,51.97429274032682,45.168728481665724,39.160442656922555,33.86799198249194,29.21700786186285,25.13966032535328,21.574167617924548,18.464345353088998,15.759189999350282,13.412492250464664,11.382476547780366,9.631463668711397,8.12555386795755,6.834328556652841,5.730568929843528,4.78999030654078,3.9909912322856176,3.314416616031104,2.7433343364283447,2.2628248632406107,1.85978350402154,1.5227349110466677,1.2416594754854777,1.0078312014875541,0.8136665984495127,0.6525840609888544,0.5188731282801555,0.4075729319944071,0.31435905906633743,0.23543797520063298,0.16744808011130077,0.10736639810702212,0.05241984943487434,0.0,0.0
6,176.96861034377986,176.96861034377986,175.60401773783738,172.86010585932343,168.70729749409128,163.10091562129256,155.98080577430122,147.27082550208883,136.8781948717753,124.69270038332805,110.58574305777375,97.92775374387837,86.58359110054843,76.42990777671147,67.3540996548073,59.25336001515804,52.03382758744871,45.60981844143017,39.903132593294195,34.842427071309785,30.362647997409198,26.404515002668603,22.914052005490966,19.842159042677267,17.144220456025117,14.779745301008578,12.712036359834478,10.90788460921157,9.337286414191235,7.9731810944102035,6.791206839287308,5.769473235857464,4.888348918985004,4.1302630610439115,3.479519589447736,2.9221231585764595,2.4456160107989584,2.0389249426802007,1.6922176504137811,1.396767766358758,1.1448279195550377,0.9295101604017061,0.7446730863057738,0.5848149938421607,0.4449723663741751,0.32062298647477083,0.20759294189594016,0.1019667740050292,0.0,0.0
7,185.29305247736218,185.29305247736218,183.90057451471534,181.10117122773974,176.86581936353113,171.15066132902544,163.89661403296924,155.028840809121,144.4560807603342,132.06982837070495,117.74335468686117,104.84909370114585,93.25401001330908,82.83693392632327,73.4874794737654,65.10506784833062,57.59804577561387,50.882889314952465,44.88348443334789,39.53047649586371,34.760681552048986,30.51655297763375,26.745697658040896,23.40043647859369,20.437404418614534,17.81718603544764,15.503982572030605,13.46530732999648,11.671706321265683,10.096501546450803,8.715554549870863,7.507048170275424,6.4512846452595465,5.530498437597424,4.728682335177957,4.031425534785259,3.4257625555736264,2.900031942718279,2.4437438173769723,2.047455407769473,1.7026537598452312,1.401644876591666,1.1374485743946607,0.903698374765466,0.6945457718473592,0.5045682319308225,0.3286802921063397,0.16204713237095827,0.0,0.0
8,191.67603685121767,191.67603685121767,190.26478867518816,187.4280100395722,183.1370054262244,177.34840283963624,170.00375557972663,161.02900496283274,150.33379851446009,137.81065670171662,123.33397975840393,110.27741851217822,98.50922558488928,87.90957342678783,78.36945499035353,69.78968981760536,62.0800253783887,55.15832441742944,48.949829909062984,43.38649998788354,38.40640592766707,33.95318688557657,29.975555718964124,26.42685072254324,23.264628628294577,20.450294662715162,17.948765869063454,15.728164278898584,13.759536859997128,12.016599478961448,10.47550239863145,9.11461508474821,7.914328325044571,6.856871868809883,5.926145977672218,5.107565440476489,4.3879147482728955,3.7552132510792644,3.1985892277097814,2.7081618949883794,2.2749304644535537,1.890669424519713,1.5478292852301874,1.2394420723864816,0.9590308990520998,0.7005229761997971,0.45816545148995974,0.22644348661655125,0.0,0.0
9,196.60744620646634,196.60744620646634,195.183273749813,192.32074771595296,187.9913735822511,182.15207754416494,174.74480439174627,165.69597514469194,154.91579905972753,142.29743318701642,127.71598115337558,114.54585521971075,102.65611813186423,91.92779138045987,82.25274583382867,73.53269767628473,65.6782996444575,58.60831846838857,52.24889025607434,46.532846317800704,41.39910261688739,36.79210666253593,32.6613362339027,28.96084484726178,25.648849354625643,22.68735549643508,20.04181762648478,17.680829187325248,15.57584084186531,13.700903464404506,12.032433464219883,10.548998159273964,9.231119138574499,8.061091751015185,7.022819037834896,6.1016585867029365,5.2842809293132875,4.558538232598142,3.9133421475077044,3.338549779923986,2.8248568367773186,2.3636970778351842,1.9471472708781252,1.5678369059353419,1.218861973714545,0.8937021550391591,0.5861408026321222,0.2901871245065373,0.0,0.0
