,W_n1,W_n2,X1-X2,X1,X2
0,1.5,1.95,-0.6006856885176723,0.17574021035486215,0.7764258988725345
1,1.45,1.9,-0.6006587427473662,0.17575552043000467,0.7764142631773708
2,1.45,1.95,-0.5953080616586209,0.17046391152101792,0.7657719731796389
3,1.4,1.85,-0.6006285136897745,0.17577269372474547,0.77640120741452
4,1.4,1.9,-0.5952782922414468,0.17048177606324158,0.7657600683046883
5,1.35,1.8,-0.6005946019082984,0.17579195632387729,0.7763865582321757
6,1.35,1.85,-0.595244896424901,0.17050181400430367,0.7657467104292046
7,1.3,1.75,-0.6005565595337895,0.17581356157361838,0.7763701211074079
8,1.3,1.8,-0.5952074332740003,0.17052428888715326,0.7657317221611536
9,1.25,1.7,-0.6005138844317458,0.1758377933245602,0.776351677756306
10,1.25,1.75,-0.5951654084501787,0.17054949598685656,0.7657149044370353
11,1.2,1.65,-0.6004660136804918,0.17586496954900818,0.7763309832295
12,1.2,1.7,-0.5951182677986468,0.17057776607357014,0.765696033872217
13,1.15,1.6,-0.6004123162764783,0.17589544637299465,0.776307762649473
14,1.15,1.65,-0.5950653901771105,0.17060946960691833,0.7656748597840288
15,1.1,1.55,-0.6003520849826163,0.1759296225668288,0.7762817075494451
16,1.1,1.6,-0.5950060794438549,0.17064502140741436,0.7656511008512692
17,1.05,1.5,-0.6002845272204689,0.17596794454169934,0.7762524717621682
18,1.0,1.45,-0.6002091741200392,0.17601049268361416,0.7762196668036533
19,0.95,1.4,-0.6001260428007222,0.17605681388936315,0.7761828566900854
20,0.9,1.35,-0.6000328110978463,0.1761087410194948,0.7761415521173411
21,0.85,1.3,-0.5999282576405279,0.17616694628328608,0.776095203923814
22,0.8,1.25,-0.5998110148450316,0.176232180902851,0.7760431957478826
23,0.75,1.2,-0.5996798054585829,0.1763052839955854,0.7759850894541683
24,0.7,1.1,-0.6048523531517725,0.18139342279335216,0.7862457759451247
25,0.7,1.15,-0.5995335039158388,0.17638719235229763,0.7759206962681364
26,0.65,1.05,-0.6046852341932323,0.18148108404147378,0.7861663182347061
27,0.65,1.1,-0.5993694849057006,0.17647895117492604,0.7758484360806267
28,0.6,1.0,-0.6044978860989167,0.18157926766740884,0.7860771537663256
29,0.6,1.05,-0.5991856206358255,0.1765817258350522,0.7757673464708776
30,0.55,0.95,-0.604288267961363,0.1816892134582364,0.7859774814195994
31,0.55,1.0,-0.598979532247429,0.17669681470926243,0.7756763469566914
32,0.5,0.9,-0.6040547864981618,0.1818123014100354,0.7858670879081973
33,0.5,0.95,-0.5987485612949979,0.176825663138959,0.7755742244339568
34,0.45,0.85,-0.6037931338536977,0.18195006611419665,0.7857431999678943
35,0.45,0.9,-0.5984897382522925,0.176969878549785,0.7754596168020774
36,0.4,0.8,-0.6035041221412506,0.18210004280322167,0.7856041649444723
37,0.4,0.85,-0.5981997477981951,0.17713124674837272,0.7753309945465678
38,0.35,0.75,-0.6031825607793054,0.18226556626591117,0.7854481270452166
39,0.35,0.8,-0.5978748906279137,0.1773117493906597,0.7751866400185733
40,0.3,0.7,-0.6028223544336798,0.18245064777015388,0.7852730022038337
41,0.3,0.75,-0.597511041533303,0.17751358258534886,0.7750246241186519
42,0.25,0.65,-0.6024189352024937,0.18265751459978238,0.7850764498022761
43,0.25,0.7,-0.5971036034967817,0.17773917655700003,0.7748427800537817
44,0.2,0.6,-0.6019672137755729,0.18288862707549233,0.7848558408510653
45,0.2,0.65,-0.5966474575490586,0.17799121624449238,0.7746386737935509
46,0.15,0.55,-0.6014615242579209,0.18314669792189203,0.784608222179813
47,0.15,0.6,-0.5961474888806735,0.17826208192264267,0.7744095708033162
48,0.1,0.5,-0.6008955641205137,0.183434712012118,0.7843302761326317
49,0.1,0.55,-0.5955883836984983,0.17856401487885312,0.7741523985773514
50,0.05,0.45,-0.6002623290476502,0.1837559461525878,0.784018275200238
51,0.0,0.35,-0.6048105177651487,0.18868673566940955,0.7934972534345582
52,0.0,0.4,-0.5995641832201808,0.18410937319936652,0.7836735564195473
53,-0.05,0.3,-0.6040296101664859,0.18904880592374745,0.7930784160902333
54,-0.05,0.35,-0.5987948786636529,0.18449200679964203,0.783286885463295
55,-0.1,0.25,-0.6031565294248965,0.18945167517157102,0.7926082045964675
56,-0.1,0.3,-0.5979349183867829,0.18491782966198664,0.7828527480487696
57,-0.15,0.2,-0.6021807700244853,0.18989952154826042,0.7920802915727457
58,-0.15,0.25,-0.5969740021094866,0.18539128536386953,0.7823652874733561
59,-0.2,0.15,-0.6011160516157517,0.19038003140832988,0.7914960830240815
60,-0.2,0.2,-0.5959037419501638,0.18591717535166324,0.781820917301827
61,-0.25,0.1,-0.5999332270635825,0.1909083337199228,0.7908415607835053
62,-0.3,0.0,-0.6037047973655327,0.19564468908180338,0.7993494864473362
63,-0.3,0.05,-0.598612881811663,0.19149365352659356,0.7901065353382565
64,-0.35,-0.05,-0.6022290053929114,0.19623982820132635,0.7984688335942377
65,-0.35,0.0,-0.5971576721139342,0.19213518838678756,0.7892928605007218
66,-0.4,-0.1,-0.6006088842146808,0.19687955251846326,0.7974884367331441
67,-0.4,-0.05,-0.5955609548291239,0.1928199100644282,0.7883808648935521
68,-0.45,-0.2,-0.603699641898549,0.20137442888886495,0.8050740707874139
69,-0.45,-0.15,-0.5988111462778416,0.19758483880216668,0.7963959850800083
70,-0.5,-0.25,-0.6016639728712616,0.2021032663019613,0.8037672391732229
71,-0.5,-0.2,-0.5968378216986501,0.19834462569418504,0.7951824473928351
72,-0.55,-0.35,-0.6038462223341707,0.20659188309223947,0.8104381054264101
73,-0.55,-0.3,-0.5994257076320347,0.20289365157063446,0.8023193592026692
74,-0.6,-0.4,-0.6012796786898136,0.2074409200741658,0.8087205987639794
75,-0.6,-0.35,-0.5969551627844142,0.20375916791363494,0.8007143306980491
